User ID,Age,Gender,Likes and Reactions,Followed Accounts,Time Spent Online (hrs/weekday),Time Spent Online (hrs/weekend),Click-Through Rates (CTR),Conversion Rates,Ad Interaction Time (sec),Income Level,Location_Rural,Location_Suburban,Location_Urban,Language_English,Language_Hindi,Language_Mandarin,Language_Spanish,Device Usage_Desktop Only,Device Usage_Mobile + Desktop,Device Usage_Mobile Only,Device Usage_Tablet,Education Level_Bachelor,Education Level_High School,Education Level_Master,Education Level_PhD,Education Level_Technical,Interest_Photography,Interest_DIY Crafts,Interest_Gardening,Interest_Gaming,Interest_Fitness and Wellness,Interest_Reading and Literature,Interest_Gourmet Cooking,Interest_Software Engineering,Interest_Music Production,Interest_Pet Care,Interest_Fashion Modelling,Interest_Data Science,Interest_Digital Marketing,Interest_Eco-Friendly Living,Interest_Investing and Finance,Interest_Travel and Adventure
511,49.5,0,0.5024311183144246,0.17827868852459017,0.5333333333333332,0.49999999999999994,0.712,0.8,0.06321839080459771,30000,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
512,39.5,1,0.9132901134521879,0.4426229508196721,0.39999999999999997,0.2714285714285714,0.168,0.6,0.16666666666666666,70000,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
513,59.5,1,0.3826985413290113,0.0,0.28888888888888886,0.17142857142857143,0.832,0.71,0.045977011494252866,50000,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
514,59.5,0,0.2144448946515397,0.2745901639344262,0.6888888888888889,0.6142857142857143,0.572,0.3,0.29885057471264365,10000,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,21.0,1,0.6472852512155591,0.3770491803278688,0.19999999999999996,0.7142857142857142,0.584,0.51,0.30459770114942525,90000,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
516,21.0,0,0.014586709886547812,0.7172131147540984,0.7999999999999998,0.5714285714285714,0.208,0.75,0.9425287356321839,90000,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
517,29.5,1,0.8043962722852511,0.2848360655737705,0.7999999999999998,0.7428571428571429,0.076,0.45999999999999996,0.9712643678160919,50000,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
518,59.5,1,0.4623176661264181,0.21516393442622953,0.4222222222222222,0.14285714285714285,0.464,0.6,0.27586206896551724,30000,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
519,70.0,1,0.01934764991896272,0.2704918032786885,0.28888888888888886,0.8857142857142857,0.616,0.79,0.017241379310344827,90000,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
520,29.5,1,0.5253241491085899,0.21926229508196723,0.28888888888888886,0.5857142857142856,0.096,0.21999999999999997,0.44827586206896547,50000,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
521,39.5,1,0.6722042139384116,0.36270491803278687,0.4888888888888889,0.12857142857142856,0.952,0.07,0.5172413793103448,70000,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
522,29.5,0,0.8348865478119935,0.6086065573770493,0.711111111111111,0.45714285714285713,0.98,0.53,0.44827586206896547,10000,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
523,70.0,1,0.24402350081037275,0.7315573770491804,0.35555555555555557,0.842857142857143,0.544,0.06,0.9080459770114943,70000,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
524,59.5,1,0.18425850891410048,0.7766393442622952,0.6000000000000001,0.8999999999999999,0.952,0.77,0.5862068965517241,110000,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
525,59.5,1,0.30014181523500805,0.8094262295081968,0.3777777777777778,0.2714285714285714,0.18,0.72,0.632183908045977,10000,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
526,39.5,0,0.25526742301458666,0.7336065573770493,0.31111111111111106,0.7142857142857142,0.024,0.8799999999999999,0.3275862068965517,110000,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
527,39.5,0,0.2600283630470016,0.2971311475409836,0.022222222222222227,0.09999999999999998,0.04,0.64,0.46551724137931033,110000,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
528,29.5,1,0.59572528363047,0.9200819672131149,0.0,0.028571428571428553,0.588,0.07,0.7528735632183907,110000,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
529,21.0,1,0.1890194489465154,0.14959016393442626,0.2222222222222222,0.5571428571428572,0.06,0.25,0.12068965517241378,70000,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
530,59.5,0,0.7560777957860615,0.9467213114754099,0.39999999999999997,0.7,0.96,0.81,0.7471264367816092,70000,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
531,59.5,0,0.7699554294975688,0.9774590163934427,0.8444444444444443,0.7999999999999998,0.14,0.17,0.44827586206896547,110000,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
532,70.0,0,0.32394651539708263,0.21926229508196723,0.7999999999999998,0.3428571428571428,0.304,0.7000000000000001,0.5632183908045977,90000,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
533,70.0,1,0.6181118314424635,0.24795081967213115,0.26666666666666666,0.0,0.824,0.78,1.0,30000,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
534,39.5,0,0.024209886547811997,0.03278688524590164,0.24444444444444446,0.4857142857142857,0.22,0.33,0.21264367816091953,30000,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
535,49.5,1,0.34835899513776336,0.3995901639344262,0.2222222222222222,0.01428571428571429,0.244,0.32,0.9195402298850575,50000,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
536,59.5,1,0.46900324149108585,0.6680327868852459,0.3333333333333333,0.08571428571428572,0.644,0.56,0.6666666666666666,70000,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
537,59.5,1,0.9722447325769853,0.6495901639344263,0.4888888888888889,0.3285714285714285,0.276,0.8599999999999999,0.14367816091954025,10000,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
538,29.5,1,0.8380267423014586,0.6065573770491804,0.4444444444444445,0.4428571428571428,0.216,0.21999999999999997,0.7758620689655172,90000,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
539,39.5,1,0.5141815235008104,0.9795081967213115,0.2222222222222222,0.2857142857142857,0.256,0.94,0.28160919540229884,50000,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
540,21.0,0,0.38158427876823336,0.514344262295082,0.13333333333333336,0.5857142857142856,0.492,0.6,0.21264367816091953,90000,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
541,70.0,1,0.9259521880064829,0.9959016393442623,0.022222222222222227,0.057142857142857134,0.968,0.99,0.7873563218390804,30000,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,49.5,1,0.8097649918962723,0.2418032786885246,0.15555555555555556,0.14285714285714285,0.832,0.09,0.235632183908046,50000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
543,29.5,1,0.8915113452188006,0.32991803278688525,0.711111111111111,0.7,0.284,0.13,0.20689655172413793,70000,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,49.5,0,0.6511345218800648,0.4036885245901639,0.24444444444444446,0.14285714285714285,0.364,0.8300000000000001,0.8793103448275862,10000,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
545,49.5,0,0.3650729335494327,0.9938524590163935,0.4666666666666666,0.6428571428571428,0.464,0.8599999999999999,0.7988505747126436,50000,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
546,29.5,1,0.2200162074554295,0.09016393442622953,0.6000000000000001,0.057142857142857134,0.98,0.44999999999999996,0.27586206896551724,10000,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
547,21.0,0,0.9838938411669367,0.6413934426229508,0.8888888888888888,0.4142857142857142,0.172,0.71,0.8103448275862069,50000,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
548,49.5,1,0.6652147487844408,0.36475409836065575,0.8888888888888888,0.17142857142857143,0.356,0.8699999999999999,0.2586206896551724,10000,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
549,39.5,1,0.2633711507293355,0.7807377049180328,0.7555555555555555,0.11428571428571427,0.728,0.04,0.9310344827586207,50000,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
550,49.5,0,0.26904376012965964,0.8545081967213115,0.044444444444444425,0.5714285714285714,0.964,0.5700000000000001,0.16091954022988506,90000,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
551,39.5,1,0.6157820097244732,0.08811475409836067,0.5777777777777777,0.9285714285714286,0.156,0.8500000000000001,0.06321839080459771,90000,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
552,59.5,1,0.7418962722852511,0.5532786885245903,0.7777777777777777,0.057142857142857134,0.228,0.4,0.6609195402298851,110000,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
553,39.5,1,0.21859805510534847,0.15778688524590165,0.022222222222222227,0.42857142857142855,0.224,0.3,0.46551724137931033,70000,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
554,39.5,1,0.38786466774716366,0.6659836065573771,0.5555555555555556,0.7142857142857142,0.02,0.8,0.2471264367816092,50000,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
555,59.5,0,0.8419773095623987,0.36270491803278687,0.8666666666666667,0.45714285714285713,0.604,0.34,0.005747126436781609,110000,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
556,39.5,1,0.4423622366288492,0.7295081967213115,0.4666666666666666,0.7999999999999998,0.672,0.0,0.09195402298850575,110000,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
557,21.0,1,0.13330632090761751,0.8504098360655739,0.0,0.18571428571428567,0.604,0.96,0.7873563218390804,10000,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
558,21.0,1,0.4550243111831442,0.9221311475409837,0.0,0.9571428571428571,0.072,0.59,0.09770114942528738,10000,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
559,49.5,1,0.1244935170178282,0.0040983606557377025,0.4222222222222222,0.38571428571428573,0.068,0.8200000000000001,0.12068965517241378,10000,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
560,49.5,0,0.1146677471636953,0.4364754098360656,0.15555555555555556,0.3428571428571428,0.212,0.8300000000000001,0.47126436781609193,110000,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
561,49.5,1,0.7704619124797406,0.6987704918032788,0.6666666666666665,0.8714285714285714,0.292,0.07,0.3275862068965517,90000,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
562,29.5,0,0.13168557536466774,0.14959016393442626,0.711111111111111,0.5571428571428572,0.788,0.17,0.29885057471264365,110000,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
563,21.0,0,0.19337520259319288,0.10245901639344263,0.17777777777777776,0.5142857142857142,0.16,0.31,0.0,30000,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
564,21.0,1,0.8185777957860615,0.13524590163934427,0.8888888888888888,0.7285714285714284,0.044,0.32,0.3448275862068965,70000,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
565,29.5,1,0.8211102106969205,0.6782786885245903,0.4444444444444445,0.5857142857142856,0.392,0.66,0.9080459770114943,90000,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
566,39.5,1,0.9821717990275526,0.18852459016393444,0.13333333333333336,0.15714285714285714,0.416,0.62,0.1724137931034483,70000,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
567,29.5,0,0.8072325769854133,0.35860655737704916,0.7555555555555555,0.6714285714285715,0.452,0.49,0.3735632183908046,70000,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
568,39.5,0,0.19398298217179902,0.29508196721311475,0.7999999999999998,0.12857142857142856,0.828,0.21000000000000002,0.8390804597701149,70000,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
569,59.5,0,0.7085696920583467,0.012295081967213115,0.6444444444444444,0.7999999999999998,0.1,0.38,0.29885057471264365,10000,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
570,29.5,0,0.27917341977309557,0.5491803278688525,0.8444444444444443,0.9857142857142858,0.704,0.54,0.5402298850574713,70000,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
571,39.5,1,0.6546799027552673,0.7684426229508198,0.7333333333333332,0.3714285714285714,0.336,0.47,0.8563218390804598,90000,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
572,49.5,1,0.017929497568881687,0.6577868852459017,0.8888888888888888,0.4428571428571428,0.308,0.13,0.12643678160919541,30000,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
573,29.5,0,0.9204821717990275,0.006147540983606557,0.4444444444444445,0.04285714285714287,0.932,0.65,0.8160919540229885,110000,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,49.5,1,0.6443476499189627,0.2807377049180328,0.7555555555555555,0.01428571428571429,0.248,0.07,0.8793103448275862,90000,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
575,59.5,0,0.9868314424635332,0.4713114754098361,1.0,0.9142857142857144,0.644,0.38,0.7471264367816092,10000,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
576,59.5,1,0.8794570502431117,0.17827868852459017,0.7333333333333332,0.12857142857142856,0.276,0.71,0.49425287356321834,110000,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
577,21.0,1,0.0059764991896272286,0.03278688524590164,0.1111111111111111,0.4428571428571428,0.508,0.02,0.8448275862068966,90000,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
578,59.5,1,0.9388168557536466,0.10450819672131148,0.5111111111111111,0.8142857142857143,0.788,0.5700000000000001,0.7126436781609196,10000,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
579,39.5,1,0.6766612641815235,0.2725409836065574,0.5777777777777777,0.8857142857142857,0.88,0.33,0.6206896551724138,90000,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
580,29.5,1,0.29315235008103724,0.430327868852459,0.17777777777777776,0.5142857142857142,0.84,0.01,0.2241379310344828,50000,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
581,39.5,1,0.05915721231766612,0.6639344262295083,0.9555555555555555,0.5714285714285714,0.584,0.19,0.689655172413793,90000,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
582,70.0,0,0.5897487844408428,0.9815573770491803,0.17777777777777776,0.6714285714285715,0.248,0.94,0.21839080459770116,50000,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
583,39.5,1,0.05399108589951377,0.9364754098360657,0.17777777777777776,0.9571428571428571,0.66,0.52,0.6839080459770115,90000,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
584,29.5,1,0.3505875202593193,0.8032786885245903,0.911111111111111,0.6000000000000001,0.708,1.0,0.09770114942528738,30000,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
585,49.5,1,0.4061993517017828,0.44672131147540983,0.4666666666666666,0.5571428571428572,0.012,0.52,0.9655172413793103,30000,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
586,29.5,1,0.34410453808752023,0.4180327868852459,0.06666666666666668,0.01428571428571429,0.44,0.54,0.8850574712643677,90000,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
587,21.0,0,0.21819286871961102,0.430327868852459,0.6000000000000001,0.08571428571428572,0.844,0.39,0.8160919540229885,10000,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
588,21.0,0,0.6042341977309562,0.5655737704918034,0.6000000000000001,0.5714285714285714,0.488,0.31,0.20689655172413793,90000,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
589,21.0,0,0.7423014586709886,0.04713114754098361,0.06666666666666668,0.9428571428571428,0.312,0.25,0.022988505747126436,30000,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
590,29.5,1,0.7046191247974067,0.9938524590163935,0.9777777777777779,0.8714285714285714,0.872,0.34,0.41379310344827586,50000,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
591,21.0,1,0.9314222042139384,0.006147540983606557,0.5333333333333332,0.9857142857142858,0.156,0.45999999999999996,0.7701149425287356,90000,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
592,49.5,1,0.5393030794165316,0.3094262295081967,0.5555555555555556,0.5285714285714285,0.208,0.19,0.2298850574712644,50000,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
593,29.5,0,0.8627431118314424,0.9057377049180328,0.5111111111111111,0.7857142857142856,0.688,0.21999999999999997,0.05172413793103448,50000,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
594,29.5,1,0.4762965964343598,0.987704918032787,0.6000000000000001,0.842857142857143,0.352,0.27,0.8793103448275862,110000,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
595,59.5,1,0.2740072933549432,0.528688524590164,0.26666666666666666,0.6428571428571428,0.712,0.44999999999999996,0.3850574712643678,50000,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
596,39.5,0,0.0,0.6618852459016394,0.28888888888888886,0.3428571428571428,0.156,0.65,0.13218390804597702,90000,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
597,49.5,0,0.9343598055105348,0.7295081967213115,0.5111111111111111,0.47142857142857136,0.252,0.8599999999999999,0.44252873563218387,70000,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
598,29.5,1,0.8422811993517018,0.3422131147540984,0.7999999999999998,0.8571428571428572,0.156,0.29000000000000004,0.9655172413793103,110000,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
599,29.5,1,0.11173014586709885,0.35860655737704916,0.044444444444444425,0.3,0.952,0.18,0.8275862068965517,90000,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
600,21.0,0,0.18841166936790923,0.6331967213114755,0.6000000000000001,0.9285714285714286,0.404,0.38,0.6206896551724138,30000,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
601,29.5,1,0.5336304700162074,0.5942622950819673,0.7999999999999998,0.2285714285714286,0.336,0.8899999999999999,0.13218390804597702,110000,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
602,29.5,1,0.7032009724473257,0.9795081967213115,0.15555555555555556,0.7428571428571429,0.016,0.01,0.8850574712643677,110000,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
603,29.5,1,0.8426863857374391,0.1127049180327869,0.022222222222222227,0.6285714285714286,0.152,0.68,0.03448275862068966,50000,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
604,21.0,1,0.044165316045380876,0.21926229508196723,0.31111111111111106,0.7428571428571429,0.42,0.48,0.41379310344827586,110000,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
605,21.0,1,0.49078200972447317,0.9672131147540984,0.5777777777777777,0.4428571428571428,0.068,0.16,0.6091954022988505,10000,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
606,39.5,0,0.31685575364667745,0.6045081967213115,0.13333333333333336,0.9285714285714286,0.512,0.32,0.5632183908045977,70000,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
607,29.5,0,0.9534035656401945,0.9426229508196722,0.4222222222222222,0.6285714285714286,0.456,0.21999999999999997,0.6954022988505747,70000,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
608,29.5,1,0.8184764991896272,0.6618852459016394,0.5555555555555556,0.2857142857142857,0.768,0.8799999999999999,0.06321839080459771,10000,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
609,39.5,0,0.09116693679092382,0.6168032786885247,0.6000000000000001,0.6428571428571428,0.66,0.48,0.48275862068965514,70000,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
610,49.5,0,0.5466977309562399,0.6823770491803279,0.26666666666666666,0.2857142857142857,0.444,0.56,0.011494252873563218,50000,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
611,21.0,1,0.6763573743922203,0.28688524590163933,0.39999999999999997,0.3,0.224,0.59,0.44827586206896547,50000,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
612,49.5,1,0.5599675850891409,0.3155737704918033,0.7777777777777777,0.39999999999999997,0.728,0.64,0.48275862068965514,70000,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
613,49.5,0,0.6688614262560777,0.5348360655737705,0.9333333333333333,0.8571428571428572,0.708,0.5,0.05172413793103448,10000,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
614,21.0,1,0.3967787682333873,0.5573770491803279,0.8666666666666667,0.49999999999999994,0.152,0.02,0.1839080459770115,30000,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
615,59.5,1,0.10798217179902754,0.8586065573770493,0.5555555555555556,0.6857142857142857,0.916,0.33,0.2586206896551724,70000,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
